c87729af-371e-459d-a480-6f021ed4d530,12 stycznia 2021,detailed_map,https://pl.wikipedia.org//wiki/Plik:Bartoszyce_County_administrative_map-PL.svg,SANtosito,https://upload.wikimedia.org/wikipedia/commons/3/3e/Bartoszyce_County_administrative_map-PL.svg,Praca własna,Polski:Mapa administracyjna powiatu bartoszyckiego,2801
2fdc6e56-c724-4146-8d9c-bad778e36462,,undetailed_map,https://pl.wikipedia.org//wiki/Plik:Bartoszyce_County_Warmia_Masuria.png,,https://upload.wikimedia.org/wikipedia/commons/c/c5/Bartoszyce_County_Warmia_Masuria.png,,,2801
ce05497c-45c5-4b2d-a7c4-b31aa6847787,,symbol,https://pl.wikipedia.org//wiki/Plik:POL_powiat_be%C5%82chatowski_COA.svg,,https://upload.wikimedia.org/wikipedia/commons/4/47/POL_powiat_be%C5%82chatowski_COA.svg,,,1001
4095b700-a87e-4531-88b3-612f55e360b6,14 maja 2006(published on Commons),flag,https://pl.wikipedia.org//wiki/Plik:POL_powiat_be%C5%82chatowski_flag.svg,Bastianow(vector version),https://upload.wikimedia.org/wikipedia/commons/8/8c/POL_powiat_be%C5%82chatowski_flag.svg,Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.(based on raster version),Polski:Flaga powiatu bełchatowskiegoDeutsch:Flagge des Landkreises BełchatowEnglish:Bełchatów County flagРусский:Флаг Белхатувский повята,1001
48ae2dc6-fca8-4d4b-a09c-f322759d41f7,"9 maja 2013, 09:44:46",photo,https://pl.wikipedia.org//wiki/Plik:Be%C5%82chat%C3%B3w_-siedziba_PGE_4.JPG,Krzych.w,https://upload.wikimedia.org/wikipedia/commons/e/eb/Be%C5%82chat%C3%B3w_-siedziba_PGE_4.JPG,Praca własna,"Polski:Bełchatów - siedziba
  PGE ul.Węglowa 5",1001
c9fd1de7-6a35-4a3e-9d36-abfe47137c01,21 czerwca 2006 (data pierwszego przesłania pliku),undetailed_map,https://pl.wikipedia.org//wiki/Plik:POL_wojew%C3%B3dztwo_%C5%82%C3%B3dzkie_powiat_be%C5%82chatowski_map.svg,"Autor nie został podany w rozpoznawalny automatycznie sposób. Założono, że toWarX(w oparciu o szablon praw autorskich).",https://upload.wikimedia.org/wikipedia/commons/3/30/POL_wojew%C3%B3dztwo_%C5%82%C3%B3dzkie_powiat_be%C5%82chatowski_map.svg,"Źródło nie zostało podane w rozpoznawalny automatycznie sposób. Założono, że to praca własna (w oparciu o szablon praw autorskich).",Polski:powiat_bełchatowskina mapiewojewództwa łódzkiego,1001
514a846e-a574-4241-9daf-26808f86814a,14 lipca 2022,symbol,https://pl.wikipedia.org//wiki/Plik:POL_powiat_b%C4%99dzi%C5%84ski_COA.svg,Avalokitesvara,https://upload.wikimedia.org/wikipedia/commons/1/1b/POL_powiat_b%C4%99dzi%C5%84ski_COA.svg,Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.na podstawie:Dziennik Urzędowy Województwa Mazowieckiego,Polski:Herb powiatubędzińskiegoEnglish:BędzinCounty Coat of Arms,2401
1c84a56f-7ea7-4c2a-9628-409c56f3cb58,14 lipca 2022,flag,https://pl.wikipedia.org//wiki/Plik:POL_powiat_b%C4%99dzi%C5%84ski_flag.svg,Avalokitesvara,https://upload.wikimedia.org/wikipedia/commons/6/68/POL_powiat_b%C4%99dzi%C5%84ski_flag.svg,Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.na podstawie:Dziennik Urzędowy Województwa Mazowieckiego,Polski:Flaga powiatubędzińskiegoEnglish:BędzinCounty Flag,2401
f2372bc1-a47a-49e8-94ca-0748e2089232,10 maja 2013,photo,"https://pl.wikipedia.org//wiki/Plik:015_Dobieszowice,_Poland.jpg",Marek Ślusarczyk (Tupungato)Photo gallery,https://upload.wikimedia.org/wikipedia/commons/4/4e/015_Dobieszowice%2C_Poland.jpg,Praca własna,"English:Dobieszowice village in powiat będziński, Poland.Polski:Dobieszowice (powiat będziński), Polska.",2401
3445a640-ac80-469d-92f6-1fd0304dacbf,1 maja 2018,detailed_map,https://pl.wikipedia.org//wiki/Plik:B%C4%99dzin_County_administrative_map-PL.svg,SANtosito,https://upload.wikimedia.org/wikipedia/commons/c/c5/B%C4%99dzin_County_administrative_map-PL.svg,Praca własna,Polski:Mapa administracyjna powiatu  będzińskiego,2401
27188752-1fe3-4466-84d4-0fd5029c8e0e,2008,undetailed_map,https://pl.wikipedia.org//wiki/Plik:%C5%9Al%C4%85skie_b%C4%99dzi%C5%84ski.png,Aotearoa,https://upload.wikimedia.org/wikipedia/commons/b/b5/%C5%9Al%C4%85skie_b%C4%99dzi%C5%84ski.png,Praca własna,Powiat będziński w województwie śląskim,2401
149cb042-dc3b-4d39-85ec-152656cb480c,17 maja 2007,symbol,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bialski_COA.svg,Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscapeprzezBastianowa(Bastiana) na podstawie wzoru dostarczonego przez Starostwo Powiatowe w Białej Podlaskiej .,https://upload.wikimedia.org/wikipedia/commons/f/fa/POL_powiat_bialski_COA.svg,Wzór dostarczony mailem (4 stycznia 2010 08:16) przezStarostwo Powiatowe w Białej Podlaskiej,Polski:Herb powiatubialskiegoEnglish:Biała Podlaska District Coat of Arms,0601
6b2ecf8c-1fb8-4ce0-9411-b154d3e540c5,2007,photo,https://pl.wikipedia.org//wiki/Plik:Rzeczyca_krzy%C5%BC.jpg,Ireneusz S. Wierzejski,https://upload.wikimedia.org/wikipedia/commons/b/b9/Rzeczyca_krzy%C5%BC.jpg,Praca własna,Rzeczyca/Gmina Międzyrzec Podlaski krzyż,0601
6abb9175-7522-483e-9109-62939d14c5fa,21 sierpnia 2017,detailed_map,https://pl.wikipedia.org//wiki/Plik:Powiat_bialski_location_map.png,Smat,https://upload.wikimedia.org/wikipedia/commons/8/89/Powiat_bialski_location_map.png,Praca własna,English:Location map,0601
7ee0203e-9865-4ac2-91dd-d78d3ee4bd15,6 listopada 2015,undetailed_map,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bialski_map.svg,Poznaniak,https://upload.wikimedia.org/wikipedia/commons/9/9a/POL_powiat_bialski_map.svg,Praca własna,Położeniepowiatu bialskiegona mapie województwa lubelskiego,0601
5a01b9c7-5143-47f0-ab68-28f98f81f6af,,symbol,https://pl.wikipedia.org//wiki/Plik:POL_Bia%C5%82a_Podlaska_COA.svg,,https://upload.wikimedia.org/wikipedia/commons/3/31/POL_Bia%C5%82a_Podlaska_COA.svg,,,0661011
fda9fdb9-43e8-4083-aa06-f4f342641e65,16 września 2006,flag,https://pl.wikipedia.org//wiki/Plik:POL_Bia%C5%82a_Podlaska_flag.svg,MesserWoland,https://upload.wikimedia.org/wikipedia/commons/8/82/POL_Bia%C5%82a_Podlaska_flag.svg,Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.,Polski:flaga miasta Biała Podlaska,0661011
9753952c-bee8-42e2-a5f9-164fcff129c1,Zdjęcie wykonano 21 października 2007,photo,https://pl.wikipedia.org//wiki/Plik:Plac_wolnosci_magistrat_poczta.jpg,Taipan,https://upload.wikimedia.org/wikipedia/commons/2/2d/Plac_wolnosci_magistrat_poczta.jpg,Praca własna,"English:Biała Podlaska, Old Town SquarePolski:Kamienice przy rynku miastaTa fotografia przedstawiazabytek wpisanydorejestru zabytkówwojewództwa lubelskiegopod numerem A-259.",0661011
7c715edb-7a13-43e9-b84f-94621eeff2c4,1 sierpnia 2007,symbol,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82obrzeski_COA.svg,Poznaniak,https://upload.wikimedia.org/wikipedia/commons/4/43/POL_powiat_bia%C5%82obrzeski_COA.svg,Praca własna,Herbpowiatu białobrzeskiego,1401
64bc324f-18cd-4a8a-bd47-b2bebaaab7b5,"10 marca 2014, 01:37:47",flag,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82obrzeski_flag.svg,"Gettyng, COA byPoznaniakTa ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.",https://upload.wikimedia.org/wikipedia/commons/9/97/POL_powiat_bia%C5%82obrzeski_flag.svg,Praca własna,Polski:Flaga powiatu białobrzeskiego,1401
6b131b86-8dc2-4275-a1a1-3a867b819840,,photo,https://pl.wikipedia.org//wiki/Plik:Promna_02.JPG,L.zurawski,https://upload.wikimedia.org/wikipedia/commons/4/4d/Promna_02.JPG,Praca własna,English:Mary Magdalene church in PromnaPolski:Promna - kościół parafialny p.w. Marii Magdaleny (zabytek nr rejestr. 369/A),1401
be62f5dd-f4f2-49e9-8a4a-a20e5d92f06b,18 grudnia 2017,detailed_map,https://pl.wikipedia.org//wiki/Plik:Powiat_bia%C5%82obrzeski.png,Rrudzik,https://upload.wikimedia.org/wikipedia/commons/d/d7/Powiat_bia%C5%82obrzeski.png,Praca własna,Polski:Gminy w powiecie białobrzeskim z opisem,1401
b5595620-d6b9-4ddc-9fc5-2052e505f381,3 lipca 2006 (data przesłania),undetailed_map,https://pl.wikipedia.org//wiki/Plik:Mazowsze_Bia%C5%82obrzeski.png,self,https://upload.wikimedia.org/wikipedia/commons/e/e9/Mazowsze_Bia%C5%82obrzeski.png,DW ofFile:POL_Voivodships_1975.svg,Powiat białobrzeski,1401
5f285c99-b842-416e-8d78-05dcddb16b0f,18 stycznia 2007,symbol,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82ogardzki_COA.svg,Poznaniak,https://upload.wikimedia.org/wikipedia/commons/2/2c/POL_powiat_bia%C5%82ogardzki_COA.svg,"własna praca, gryfBastian",Herbpowiatu białogardzkiego,3201
0ccd775c-5630-4c5c-b03c-95b0d8849aed,6 października 2007,flag,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82ogardzki_flag.svg,"Griffin made byPoznaniak&Bastianow, flagJDavid",https://upload.wikimedia.org/wikipedia/commons/a/a8/POL_powiat_bia%C5%82ogardzki_flag.svg,"Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.Based on:File:POL powiat białogardzki COA.svgUchwała nr XXXIII/213/02 Rady Powiatu w Białogardzie z dnia 28 maja 2002 r. ws. ustanowienia herbu i flagi Powiatu Białogardzkiego (Dz. Urz. Woj. Zachodniopomorskiego z 2002 r. Nr 45, poz. 955)",Polski:Flaga powiatu białogardzkiego w PolsceDeutsch:Flagge von powiat białogardzki in PolenEnglish:Flag of powiat białogardzki in PolandNederlands:Vlag van powiat białogardzki in Polen,3201
8ba5d7e0-a01a-4f4c-b803-97dbf4439609,7 stycznia 2007 (data pierwszego przesłania pliku),photo,https://pl.wikipedia.org//wiki/Plik:Pars%C4%99ta_2.jpg,"Autor nie został podany w rozpoznawalny automatycznie sposób. Założono, że toKluka(w oparciu o szablon praw autorskich).",https://upload.wikimedia.org/wikipedia/commons/8/88/Pars%C4%99ta_2.jpg,"Źródło nie zostało podane w rozpoznawalny automatycznie sposób. Założono, że to praca własna (w oparciu o szablon praw autorskich).",Widok na Parsętę w okolicach Karlina; autor zdjęcia Kluka; 02.02.200r.,3201
67183df0-afcb-423a-b53e-d11a10078dd5,"10 sierpnia 2010, 20:46(UTC)",detailed_map,https://pl.wikipedia.org//wiki/Plik:Powiat_bialogardzki.svg,Bialogardzki.png:Antaresderivative work:Malyszkz(talk),https://upload.wikimedia.org/wikipedia/commons/8/85/Powiat_bialogardzki.svg,Bialogardzki.png,Polski:Powiat białogardzki - podział na gminyEnglish:Bialogard County - administrative divisionsDeutsch:Landkreis Belgard/Białogard - Städte und Gemeinden,3201
78465ea6-2112-407e-ab38-a3069b23a65f,29 stycznia 2007,undetailed_map,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82ogardzki_map.svg,Poznaniak,https://upload.wikimedia.org/wikipedia/commons/a/ac/POL_powiat_bia%C5%82ogardzki_map.svg,Praca własna,Położeniepowiatu białogardzkiegona mapie województwa zachodniopomorskiego,3201
fe8184c3-67a1-4dbb-8bf6-3df485b20bb4,30 listopada 2006,symbol,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82ostocki_COA.svg,Bastianow(Bastian),https://upload.wikimedia.org/wikipedia/commons/3/34/POL_powiat_bia%C5%82ostocki_COA.svg,Praca własna,Polski:Herb powiatubiałostockiegoEnglish:Białystok District Coat of Arms,2002
f4722aa1-aa51-43c6-89d9-198aa107a530,"8 marca 2014, 21:11:44",flag,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82ostocki_flag.svg,"Gettyng, herbBastianow(Bastian)Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.",https://upload.wikimedia.org/wikipedia/commons/1/15/POL_powiat_bia%C5%82ostocki_flag.svg,Praca własna,Polski:Flaga powiatu białostockiego,2002
831862f8-a5d5-4322-854a-1dbe5475729f,"19 lipca 2009, 15:23:39 +02:00",photo,https://pl.wikipedia.org//wiki/Plik:Podlaskie_-_Dobrzyniewo_Duze_-_Dobrzyniewo_Duze_-_DK65.jpg,Athantor,https://upload.wikimedia.org/wikipedia/commons/0/09/Podlaskie_-_Dobrzyniewo_Duze_-_Dobrzyniewo_Duze_-_DK65.jpg,Praca własna,English:Dobrzyniewo Duże — view fromCR65Polski:Dobrzyniewo Duże — widok zDK65,2002
bbdba6f6-5672-46fb-b56a-be31c959b11e,13 czerwca 2014,detailed_map,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82ostocki_-_gminy.png,This photo was taken byPrzemysław JahrAutorem zdjęcia jestPrzemysław JahrWykorzystując zdjęcie proszę podać jako autora:Przemysław Jahr / Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/f/f2/POL_powiat_bia%C5%82ostocki_-_gminy.png,Praca własna,"Polski:Podział na gminy w powiecie białostockim, województwo podlaskie (na podstawie danych zhttp://www.openstreetmap.org)",2002
79cf0721-729e-4ce3-ae95-628fa5e80212,23 marca 2009,undetailed_map,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bia%C5%82ostocki_map.svg,Poznaniak,https://upload.wikimedia.org/wikipedia/commons/1/1b/POL_powiat_bia%C5%82ostocki_map.svg,Praca własna,Położeniepowiatu białostockiegona mapie województwa podlaskiego,2002
723b1986-c647-4325-ab17-19c898a5025a,19 stycznia 2008(upload to Commons),symbol,https://pl.wikipedia.org//wiki/Plik:POL_Bia%C5%82ystok_COA.svg,Ejkum,https://upload.wikimedia.org/wikipedia/commons/1/19/POL_Bia%C5%82ystok_COA.svg,Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.,Polski:HerbBiałegostokuEnglish:Coat of arms ofBiałystok,2061011
2a5ba71c-7a2d-44c2-b47b-8969a213c1bf,5 września 2006,flag,https://pl.wikipedia.org//wiki/Plik:POL_Bia%C5%82ystok_flag.svg,MesserWoland,https://upload.wikimedia.org/wikipedia/commons/0/03/POL_Bia%C5%82ystok_flag.svg,Praca własna,Polski:Flaga BiałegostokuFrançais :Drapeau de BiałystokEnglish:Flag of Białystok,2061011
e508a75e-3687-43d6-a46c-de4a269d4d8f,20 sierpnia 2010,photo,"https://pl.wikipedia.org//wiki/Plik:Rynek_Ko%C5%9Bciuszki,_Bia%C5%82ystok_(2).jpg",Slowacki,https://upload.wikimedia.org/wikipedia/commons/7/7a/Rynek_Ko%C5%9Bciuszki%2C_Bia%C5%82ystok_%282%29.jpg,Praca własna,English:Białystok main square at dawnPolski:Białystok. Rynek Kościuszki,2061011
7501b15e-16fe-41d5-85fb-eec8ce091769,7 kwietnia 2011 (data przesłania),symbol,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bielski_(wojew%C3%B3dztwo_%C5%9Bl%C4%85skie)_COA.svg,Poznaniak,https://upload.wikimedia.org/wikipedia/commons/a/a2/POL_powiat_bielski_%28wojew%C3%B3dztwo_%C5%9Bl%C4%85skie%29_COA.svg,Praca własna,Herbpowiatu bielskiegow województwie śląskim,2402
f16bb1f7-0389-4582-a242-7460277c515f,7 kwietnia 2011 (data przesłania),flag,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bielski_(wojew%C3%B3dztwo_%C5%9Bl%C4%85skie)_flag.svg,Poznaniak,https://upload.wikimedia.org/wikipedia/commons/6/66/POL_powiat_bielski_%28wojew%C3%B3dztwo_%C5%9Bl%C4%85skie%29_flag.svg,Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.,Flagapowiatu bielskiegow województwie śląskim,2402
9777720c-071c-4cf5-9c31-a53a0c785ba9,7 marca 2022,photo,"https://pl.wikipedia.org//wiki/Plik:Bielsko-Bia%C5%82a,_urz%C4%85d_wojew%C3%B3dzki.JPG",Gaj777,https://upload.wikimedia.org/wikipedia/commons/b/be/Bielsko-Bia%C5%82a%2C_urz%C4%85d_wojew%C3%B3dzki.JPG,Praca własna,Polski:Budynek urzędu wojewódzkiego i starostwa powiatowego w Bielsku-Białej.,2402
a77aef4e-36b3-4188-a14f-54d9046462bc,25 czerwca 2018,detailed_map,https://pl.wikipedia.org//wiki/Plik:Bielsko_County_administrative_map-PL.svg,SANtosito,https://upload.wikimedia.org/wikipedia/commons/0/08/Bielsko_County_administrative_map-PL.svg,Praca własna,Polski:Mapa powiatu bielskiego (województwo śląskie),2402
21bfd68d-d18a-439a-b770-b935b6969a18,2008,undetailed_map,https://pl.wikipedia.org//wiki/Plik:%C5%9Al%C4%85skie_bielski.png,Aotearoa,https://upload.wikimedia.org/wikipedia/commons/b/ba/%C5%9Al%C4%85skie_bielski.png,Praca własna,Powiat bielski w województwie śląskim,2402
89d82ce0-ab25-4b4b-9435-10bd93682494,30 stycznia 2010 (data przesłania),symbol,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bielski_(wojew%C3%B3dztwo_podlaskie)_COA.svg,Oryginał:NieznanyUnknown authorWektoryzacja:Avalokitesvara,https://upload.wikimedia.org/wikipedia/commons/9/93/POL_powiat_bielski_%28wojew%C3%B3dztwo_podlaskie%29_COA.svg,"Uchwała nr XXXIII/221/10 Rady Powiatu w Bielsku Podlaskim z dnia 27 stycznia 2010 r. w sprawie ustanowienia symboli Powiatu Bielskiego: herbu, flagi, pieczęci, sztandaru, łańcucha Starosty Bielskiego i laski Przewodniczącego Rady Powiatu w Bielsku Podlaskim",English:Coat of arms of powiat bielski (podlaski).Polski:Herbpowiatu bielskiegow województwie podlaskim.,2003
65c40499-a860-4a09-a4b4-a0c96b622912,30 stycznia 2010 (data przesłania),flag,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bielski_(wojew%C3%B3dztwo_podlaskie)_flag.svg,Oryginał:NieznanyUnknown authorWektoryzacja:Avalokitesvara,https://upload.wikimedia.org/wikipedia/commons/0/0a/POL_powiat_bielski_%28wojew%C3%B3dztwo_podlaskie%29_flag.svg,"Uchwała nr XXXIII/221/10 Rady Powiatu w Bielsku Podlaskim z dnia 27 stycznia 2010 r. w sprawie ustanowienia symboli Powiatu Bielskiego: herbu, flagi, pieczęci, sztandaru, łańcucha Starosty Bielskiego i laski Przewodniczącego Rady Powiatu w Bielsku Podlaskim",English:Flag of powiat bielski (podlaski).Polski:Flagapowiatu bielskiegow województwie podlaskim.,2003
52e111d7-7d31-48b3-a92a-a3bef3467707,12 lipca 2009,photo,https://pl.wikipedia.org//wiki/Plik:W%C3%B3lka_-_Road.jpg,Yarl,https://upload.wikimedia.org/wikipedia/commons/5/50/W%C3%B3lka_-_Road.jpg,Praca własna,Polski:Droga wjazdowa do Wólki.,2003
66956d95-cc8a-4704-a708-24e439bf956d,25 lutego 2015,detailed_map,https://pl.wikipedia.org//wiki/Plik:Powiat_bielski_(wojew%C3%B3dztwo_podlaskie)_location_map.png,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Powiat_bielski_%28wojew%C3%B3dztwo_podlaskie%29_location_map.png,Możesz znaleźć stronę wstronie serwisu wiki OpenStreetMap dla Powiat bielski (województwo podlaskie),"Polski:Mapa powiatu bielskiego, PolskaEnglish:Map of Powiat bielski, PolandTa mapa of Powiat bielski (województwo podlaskie) została utworzona dzięki danym z projektuOpenStreetMap, zbieranym przez społeczność.Mapa ta może być niekompletna i zawierać błędy. Niewskazane jest poleganie wyłącznie na niej w nawigacji.",2003
e5ebdf4c-b66e-4a19-bc13-dc034997bcfc,23 marca 2009,undetailed_map,https://pl.wikipedia.org//wiki/Plik:POL_powiat_bielski_(wojew%C3%B3dztwo_podlaskie)_map.svg,Poznaniak,https://upload.wikimedia.org/wikipedia/commons/4/4f/POL_powiat_bielski_%28wojew%C3%B3dztwo_podlaskie%29_map.svg,Praca własna,Położeniepowiatu bielskiegona mapie województwa podlaskiego,2003
bfd331a3-8fed-4576-ac42-9bc825064dc4,,symbol,https://pl.wikipedia.org//wiki/Plik:POL_Bielsko-Bia%C5%82a_COA.svg,,https://upload.wikimedia.org/wikipedia/commons/9/9a/POL_Bielsko-Bia%C5%82a_COA.svg,,,2461011
cad55796-839d-4390-9248-ae01c957fdd1,16 września 2006,flag,https://pl.wikipedia.org//wiki/Plik:POL_Bielsko_Bia%C5%82a_flag.svg,MesserWoland,https://upload.wikimedia.org/wikipedia/commons/a/a4/POL_Bielsko_Bia%C5%82a_flag.svg,Ta ^specifik^ z W3Cgrafika wektorowazostała stworzona za pomocąInkscape.,Polski:Flaga Bielsko BiałejEnglish:Bielsko-Biała flag,2461011
