2061011,Białystok,20,BI,102km²,292 6002865 os./km²,https://upload.wikimedia.org/wikipedia/commons/0/03/POL_Bia%C5%82ystok_flag.svg,https://upload.wikimedia.org/wikipedia/commons/1/19/POL_Bia%C5%82ystok_COA.svg,https://pl.wikipedia.org//wiki/Bia%C5%82ystok,https://upload.wikimedia.org/wikipedia/commons/7/7a/Rynek_Ko%C5%9Bciuszki%2C_Bia%C5%82ystok_%282%29.jpg,,
2402,Powiat bielski,24,SBI,"458,64 km²",165 960,https://upload.wikimedia.org/wikipedia/commons/6/66/POL_powiat_bielski_%28wojew%C3%B3dztwo_%C5%9Bl%C4%85skie%29_flag.svg,https://upload.wikimedia.org/wikipedia/commons/a/a2/POL_powiat_bielski_%28wojew%C3%B3dztwo_%C5%9Bl%C4%85skie%29_COA.svg,https://pl.wikipedia.org//wiki/Powiat_bielski_(wojew%C3%B3dztwo_%C5%9Bl%C4%85skie),https://upload.wikimedia.org/wikipedia/commons/b/be/Bielsko-Bia%C5%82a%2C_urz%C4%85d_wojew%C3%B3dzki.JPG,https://upload.wikimedia.org/wikipedia/commons/0/08/Bielsko_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/b/ba/%C5%9Al%C4%85skie_bielski.png
2003,Powiat bielski,20,BBI,"1385,2 km²",54 353,https://upload.wikimedia.org/wikipedia/commons/0/0a/POL_powiat_bielski_%28wojew%C3%B3dztwo_podlaskie%29_flag.svg,https://upload.wikimedia.org/wikipedia/commons/9/93/POL_powiat_bielski_%28wojew%C3%B3dztwo_podlaskie%29_COA.svg,https://pl.wikipedia.org//wiki/Powiat_bielski_(wojew%C3%B3dztwo_podlaskie),https://upload.wikimedia.org/wikipedia/commons/5/50/W%C3%B3lka_-_Road.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/Powiat_bielski_%28wojew%C3%B3dztwo_podlaskie%29_location_map.png,https://upload.wikimedia.org/wikipedia/commons/4/4f/POL_powiat_bielski_%28wojew%C3%B3dztwo_podlaskie%29_map.svg
2461011,Bielsko-Biała,24,SB,"124,51 km²",166 7651340 os./km²,https://upload.wikimedia.org/wikipedia/commons/a/a4/POL_Bielsko_Bia%C5%82a_flag.svg,https://upload.wikimedia.org/wikipedia/commons/9/9a/POL_Bielsko-Bia%C5%82a_COA.svg,https://pl.wikipedia.org//wiki/Bielsko-Bia%C5%82a,https://upload.wikimedia.org/wikipedia/commons/5/59/Bielsko-Bia%C5%82a_Montage_2.jpg,,
2414,Powiat bieruńsko-lędziński,24,SBL,158 km²,59 513,https://upload.wikimedia.org/wikipedia/commons/7/76/POL_powiat_bieru%C5%84sko-l%C4%99dzi%C5%84ski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/0/07/POL_powiat_bieru%C5%84sko-l%C4%99dzi%C5%84ski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_bieru%C5%84sko-l%C4%99dzi%C5%84ski,https://upload.wikimedia.org/wikipedia/commons/9/92/Chelm_Slaski-panorama.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Bieru%C5%84-L%C4%99dziny_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/b/b6/%C5%9Al%C4%85skie_bieru%C5%84sko-l%C4%99dzi%C5%84ski.png
1801,Powiat bieszczadzki,18,RBI,"1138,17 km²",20 702,https://upload.wikimedia.org/wikipedia/commons/b/bb/POL_powiat_bieszczadzki_flag.svg,https://upload.wikimedia.org/wikipedia/commons/8/89/POL_powiat_bieszczadzki_COA.svg,https://pl.wikipedia.org//wiki/Powiat_bieszczadzki,https://upload.wikimedia.org/wikipedia/commons/2/26/Po%C5%82onina_Wetli%C5%84ska.jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/Subcarpathian_Voivodeship_-_bieszczadzki_county_gminas.png,https://upload.wikimedia.org/wikipedia/commons/2/26/PPA_podkarpackie_bieszczadzki.svg
0602,Powiat biłgorajski,06,LBL,"1677,79 km²",100 919,https://upload.wikimedia.org/wikipedia/commons/0/0c/POL_powiat_bi%C5%82gorajski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/9/95/POL_powiat_bi%C5%82gorajski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_bi%C5%82gorajski,https://upload.wikimedia.org/wikipedia/commons/f/fc/Roztocze_J%C3%B3zef%C3%B3w_wzniesienia.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Powiat_bi%C5%82gorajski_mapa.png,https://upload.wikimedia.org/wikipedia/commons/f/f9/POL_powiat_bi%C5%82gorajski_map.svg
1201,Powiat bocheński,12,"KBC, KBA","649,28 km²",106 947,https://upload.wikimedia.org/wikipedia/commons/4/4f/POL_powiat_boche%C5%84ski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/0/03/POL_powiat_boche%C5%84ski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_boche%C5%84ski,https://upload.wikimedia.org/wikipedia/commons/e/e3/Dominiczna_G%C3%B3ra_PW3.jpg,,https://upload.wikimedia.org/wikipedia/commons/f/f3/POL_powiat_boche%C5%84ski_on_voivodship_map.svg
0201,Powiat Bolesławiecki,02,DBL,"1303,26 km²",87 748,https://upload.wikimedia.org/wikipedia/commons/b/b1/POL_powiat_boles%C5%82awiecki_flag.svg,https://upload.wikimedia.org/wikipedia/commons/7/73/POL_powiat_boles%C5%82awiecki_COA.svg,https://pl.wikipedia.org//wiki/Powiat_boles%C5%82awiecki,https://upload.wikimedia.org/wikipedia/commons/f/f9/Wiadukt_w_Boles%C5%82awcu_po_remoncie_01.JPG,https://upload.wikimedia.org/wikipedia/commons/6/6b/Powiat_boles%C5%82awiecki_-_mapa_z_nazwami_gmin.png,https://upload.wikimedia.org/wikipedia/commons/9/94/POL_powiat_boles%C5%82awiecki_map.svg
2802,Powiat braniewski,28,NBR,"1204,54 km²",41 034,https://upload.wikimedia.org/wikipedia/commons/5/59/POL_powiat_braniewski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/3/31/POL_powiat_braniewski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_braniewski,https://upload.wikimedia.org/wikipedia/commons/c/cc/Posiadlosc_slominskich.jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/Braniewo_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Braniewo_County_Warmia_Masuria.png
0402,Powiat brodnicki,04,CBR,"1038,79 km²",79 023,https://upload.wikimedia.org/wikipedia/commons/c/c9/POL_powiat_brodnicki_flag.svg,https://upload.wikimedia.org/wikipedia/commons/5/5f/POL_powiat_brodnicki_COA.svg,https://pl.wikipedia.org//wiki/Powiat_brodnicki,https://upload.wikimedia.org/wikipedia/commons/a/ac/BRODNICA_Starostwio_Powiatowe_02.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/Brodnica_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/1/13/Powiat_brodnicki.png
1202,Powiat brzeski,12,KBR,590 km²,93 035,https://upload.wikimedia.org/wikipedia/commons/d/dd/POL_powiat_brzeski_%28ma%C5%82opolski%29_flag.svg,https://upload.wikimedia.org/wikipedia/commons/6/66/POL_powiat_brzeski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_brzeski_(wojew%C3%B3dztwo_ma%C5%82opolskie),https://upload.wikimedia.org/wikipedia/commons/3/37/JKRUK_20090719_GOSPRZYDOWA_KO%C5%9ACI%C3%93%C5%81_IMG_9539.jpg,,https://upload.wikimedia.org/wikipedia/commons/0/09/POL_powiat_brzeski_on_voivodship_map.svg
1601,Powiat brzeski,16,OB,"876,52 km²",89 804,https://upload.wikimedia.org/wikipedia/commons/8/88/POL_powiat_brzeski_%28wojew%C3%B3dztwo_opolskie%29_flag.svg,https://upload.wikimedia.org/wikipedia/commons/9/92/POL_powiat_brzeski_%28wojew%C3%B3dztwo_opolskie%29_COA.svg,https://pl.wikipedia.org//wiki/Powiat_brzeski_(wojew%C3%B3dztwo_opolskie),https://upload.wikimedia.org/wikipedia/commons/e/e9/2014-09_Jasz%C3%B3w_%2810%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Brzeg_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/0/08/POL_powiat_brzeski_%28wojew%C3%B3dztwo_opolskie%29_map.svg
1021,Powiat brzeziński,10,EBR,"358,56 km²",30 648,https://upload.wikimedia.org/wikipedia/commons/4/4d/POL_powiat_brzezi%C5%84ski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/c/c0/POL_powiat_brzezi%C5%84ski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_brzezi%C5%84ski,https://upload.wikimedia.org/wikipedia/commons/b/bf/Stary_budynek_stacji_w%C4%85skotorowej_Je%C5%BC%C3%B3w_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/POL_powiat_brzezi%C5%84ski.svg,https://upload.wikimedia.org/wikipedia/commons/c/cb/POL_wojew%C3%B3dztwo_%C5%82%C3%B3dzkie_powiat_brzezi%C5%84ski_map.svg
1802,Powiat brzozowski,18,RBR,"540,39 km²",65 567,https://upload.wikimedia.org/wikipedia/commons/b/bb/POL_powiat_brzozowski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/4/47/POL_powiat_brzozowski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_brzozowski,https://upload.wikimedia.org/wikipedia/commons/e/ea/Prom_na_Sanie_w_Krzemiennej.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Subcarpathian_Voivodeship_-_brzozowski_county_gminas.png,https://upload.wikimedia.org/wikipedia/commons/4/40/PPA_podkarpackie_brzozowski.svg
2601,Powiat buski,26,TBU,968 km²,71 596,https://upload.wikimedia.org/wikipedia/commons/4/4e/Powiat_buski_flaga.svg,https://upload.wikimedia.org/wikipedia/commons/b/bd/POL_powiat_Busko_COA.svg,https://pl.wikipedia.org//wiki/Powiat_buski,https://upload.wikimedia.org/wikipedia/commons/0/04/JKRUK_20080223_BALICE_S-VIEW_DSC04274.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Busko_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Powiat_busko.svg
0403,Powiat bydgoski,04,CBY,"1394,8 km²",120 432,https://upload.wikimedia.org/wikipedia/commons/1/1c/POL_powiat_bydgoski_flag_alt.svg,https://upload.wikimedia.org/wikipedia/commons/4/44/POL_powiat_bydgoski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_bydgoski,https://upload.wikimedia.org/wikipedia/commons/5/56/Zalew_Koronowski_-_Pieczyska_2023.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/Bydgoszcz_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/d/d8/Locator_map_Bydgoszcz_County_in_Kuyavian-Pomeranian_Voivodeship.svg
0461011,Bydgoszcz,04,CB,175.98km²,"328 3701865,73 os./km²",https://upload.wikimedia.org/wikipedia/commons/c/c4/POL_Bydgoszcz_flag.svg,https://upload.wikimedia.org/wikipedia/commons/e/e4/POL_Bydgoszcz_COA.svg,https://pl.wikipedia.org//wiki/Bydgoszcz,https://upload.wikimedia.org/wikipedia/commons/f/f0/Collage_Bydgoszcz.jpg,,
2462011,Bytom,24,SY,"69,5km²",149 5762153 os./km²,https://upload.wikimedia.org/wikipedia/commons/2/25/POL_Bytom_flag.svg,https://upload.wikimedia.org/wikipedia/commons/b/b5/POL_Bytom_COA.svg,https://pl.wikipedia.org//wiki/Bytom,https://upload.wikimedia.org/wikipedia/commons/e/ef/Bytom_collage_123.jpg,,
2201,Powiat bytowski,22,GBY,"2192,07 km²",79 198,https://upload.wikimedia.org/wikipedia/commons/d/d1/POL_powiat_bytowski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/d/db/POL_powiat_bytowski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_bytowski,https://upload.wikimedia.org/wikipedia/commons/3/3e/Z_Dretynia_do_Trzcinna_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/Byt%C3%B3w_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Pomorskie_bytowski.png
0662011,Chełm,06,LC,"35,28km²","57 9331642,1 os./km²",https://upload.wikimedia.org/wikipedia/commons/e/e5/Flaga_Che%C5%82ma.png,https://upload.wikimedia.org/wikipedia/commons/d/d3/Herb_Che%C5%82ma.png,https://pl.wikipedia.org//wiki/Che%C5%82m,https://upload.wikimedia.org/wikipedia/commons/0/07/G%C3%B3rka_katedralna.jpg,,
0404,Powiat chełmiński,04,CCH,"527,62 km²",51 657,https://upload.wikimedia.org/wikipedia/commons/5/55/POL_powiat_che%C5%82mi%C5%84ski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/2/24/POL_powiat_che%C5%82mi%C5%84ski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_che%C5%82mi%C5%84ski,https://upload.wikimedia.org/wikipedia/commons/3/34/Zbocza_plutowskie_southward.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Che%C5%82mno_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/1/10/Locator_map_Che%C5%82mno_County_in_Kuyavian-Pomeranian_Voivodeship.svg
0603,Powiat chełmski,06,LCH,"1885,89 km²",78 014,https://upload.wikimedia.org/wikipedia/commons/d/d4/POL_powiat_che%C5%82mski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/4/4a/POL_powiat_che%C5%82mski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_che%C5%82mski,https://upload.wikimedia.org/wikipedia/commons/a/ae/POL_Stolpie_lubelskie_wieza_%282%29.JPG,https://upload.wikimedia.org/wikipedia/commons/9/94/Powiat_che%C5%82mski_location_map.png,https://upload.wikimedia.org/wikipedia/commons/8/87/POL_powiat_che%C5%82mski_map.svg
3001,Powiat chodzieski,30,PCH,"680,58 km²",47 055,https://upload.wikimedia.org/wikipedia/commons/e/e9/POL_powiat_chodzieski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/4/45/POL_powiat_chodzieski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_chodzieski,https://upload.wikimedia.org/wikipedia/commons/8/8b/Jaktorowo_church.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Powiat_chodzieski_location_map.png,https://upload.wikimedia.org/wikipedia/commons/8/80/POL_wojew%C3%B3dztwo_wielkopolskie_powiat_chodzieski_map.svg
2202,Powiat chojnicki,22,GCH,1364 km²,97 645,https://upload.wikimedia.org/wikipedia/commons/1/1f/POL_powiat_chojnicki_flag.svg,https://upload.wikimedia.org/wikipedia/commons/9/90/POL_powiat_chojnicki_COA.svg,https://pl.wikipedia.org//wiki/Powiat_chojnicki,https://upload.wikimedia.org/wikipedia/commons/f/f0/Lesno.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/POL_powiat_chojnicki_locator_map_%28label-pl%29.svg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Pomorskie_chojnicki.png
2463011,Chorzów,24,SH,33 km²,103 2293128 os./km²,https://upload.wikimedia.org/wikipedia/commons/d/d5/POL_Chorz%C3%B3w_flag.svg,https://upload.wikimedia.org/wikipedia/commons/1/10/POL_Chorz%C3%B3w_COA.svg,https://pl.wikipedia.org//wiki/Chorz%C3%B3w,https://upload.wikimedia.org/wikipedia/commons/3/3d/Chorzow_poczta2.jpg,,
3202,Powiat choszczeński,32,ZCH,"1327,71 km²",48 243,https://upload.wikimedia.org/wikipedia/commons/b/bf/POL_powiat_choszcze%C5%84ski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/d/d5/POL_powiat_choszcze%C5%84ski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_choszcze%C5%84ski,https://upload.wikimedia.org/wikipedia/commons/6/6c/Pojezierze_Choszcze%C5%84skie.JPG,https://upload.wikimedia.org/wikipedia/commons/b/bc/Choszczno_p-gm.svg,https://upload.wikimedia.org/wikipedia/commons/b/bd/POL_powiat_choszcze%C5%84ski_map.svg
1203,Powiat chrzanowski,12,KCH,"371,6 km²",123 664,https://upload.wikimedia.org/wikipedia/commons/4/43/POL_powiat_chrzanowski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/8/83/POL_powiat_chrzanowski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_chrzanowski,https://upload.wikimedia.org/wikipedia/commons/f/fa/Trzebinia_dwor_mpazdziora.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/Powiat_chrzanowski.svg,https://upload.wikimedia.org/wikipedia/commons/b/b5/POL_powiat_chrzanowski_on_voivodship_map.svg
1402,Powiat ciechanowski,14,WCI,"1062,62 km²",88 891,https://upload.wikimedia.org/wikipedia/commons/6/62/POL_powiat_ciechanowski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/5/5b/POL_powiat_ciechanowski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_ciechanowski,https://upload.wikimedia.org/wikipedia/commons/d/d6/Opinog%C3%B3ra_Pa%C5%82ac_1.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Gminy_powiatu_ciechanowskiego.png,https://upload.wikimedia.org/wikipedia/commons/4/4e/Mazowsze_Ciechanowski.png
2403,Powiat cieszyński,24,"SCI, SCN","730,29 km²",178 191,https://upload.wikimedia.org/wikipedia/commons/f/fc/POL_powiat_cieszy%C5%84ski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/b/b2/POL_powiat_cieszy%C5%84ski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_cieszy%C5%84ski,https://upload.wikimedia.org/wikipedia/commons/6/64/POL_Cieszyn_Bobrecka_29_Budynek_Starostwa_Powiatowego.JPG,https://upload.wikimedia.org/wikipedia/commons/4/49/Cieszyn_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/b/bd/%C5%9Al%C4%85skie_cieszy%C5%84ski.png
3002,Powiat czarnkowsko-trzcianecki,30,PCT,"1808,19 km²",86 990,https://upload.wikimedia.org/wikipedia/commons/2/2a/POL_powiat_czarnkowsko-trzcianecki_flag.svg,https://upload.wikimedia.org/wikipedia/commons/e/ee/POL_powiat_czarnkowsko-trzcianecki_COA.svg,https://pl.wikipedia.org//wiki/Powiat_czarnkowsko-trzcianecki,https://upload.wikimedia.org/wikipedia/commons/4/49/Lubaszkosciol.JPG,https://upload.wikimedia.org/wikipedia/commons/f/f1/Powiat_czarnkowsko-trzcianecki_location_map.png,https://upload.wikimedia.org/wikipedia/commons/8/80/POL_wojew%C3%B3dztwo_wielkopolskie_powiat_czarnkowsko-trzcianecki_map.svg
2464011,Częstochowa,24,SC,"159,7km²",208 2821304 os./km²,https://upload.wikimedia.org/wikipedia/commons/3/32/POL_Cz%C4%99stochowa_flag.svg,https://upload.wikimedia.org/wikipedia/commons/c/c3/POL_Cz%C4%99stochowa_COA.svg,https://pl.wikipedia.org//wiki/Cz%C4%99stochowa,https://upload.wikimedia.org/wikipedia/commons/4/41/Cz%C4%99stochowa_Collage.png,,
2404,Powiat częstochowski,24,SCZ,"1519,49 km²",132 009,https://upload.wikimedia.org/wikipedia/commons/5/53/POL_powiat_cz%C4%99stochowski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/9/9d/POL_powiat_cz%C4%99stochowski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_cz%C4%99stochowski,https://upload.wikimedia.org/wikipedia/commons/8/80/Olsztyn_DK12.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/Cz%C4%99stochowa_County_administrative_map-PL.svg,https://upload.wikimedia.org/wikipedia/commons/0/0c/%C5%9Al%C4%85skie_cz%C4%99stochowski.png
2203,Powiat człuchowski,22,GCZ,1575 km²,56 085,https://upload.wikimedia.org/wikipedia/commons/2/26/POL_powiat_cz%C5%82uchowski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/f/f4/POL_powiat_cz%C5%82uchowski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_cz%C5%82uchowski,https://upload.wikimedia.org/wikipedia/commons/1/1c/Jezioro_Dymno.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/POL_powiat_cz%C5%82uchowski_locator_map_%28label-pl%29.svg,https://upload.wikimedia.org/wikipedia/commons/3/39/Pomorskie_cz%C5%82uchowski.png
2465011,Dąbrowa Górnicza,24,SD,"188,73 km²","115 955614,5 os./km²",https://upload.wikimedia.org/wikipedia/commons/a/a3/POL_D%C4%85browa_G%C3%B3rnicza_flag.svg,https://upload.wikimedia.org/wikipedia/commons/0/00/POL_D%C4%85browa_G%C3%B3rnicza_COA.svg,https://pl.wikipedia.org//wiki/D%C4%85browa_G%C3%B3rnicza,,,
1204,Powiat dąbrowski,12,KDA,530 km²,58 977,https://upload.wikimedia.org/wikipedia/commons/3/37/POL_powiat_d%C4%85browski_flag.svg,https://upload.wikimedia.org/wikipedia/commons/9/9b/POL_powiat_d%C4%85browski_COA.svg,https://pl.wikipedia.org//wiki/Powiat_d%C4%85browski,https://upload.wikimedia.org/wikipedia/commons/d/d4/D%C4%84BROWA_TARNOWSKA_003_Starostwo_Powiatowe.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/Powiat_dabrowski_gminy.png,https://upload.wikimedia.org/wikipedia/commons/8/8d/POL_powiat_d%C4%85browski_on_voivodship_map.svg
